"ID","Code","SetNumber","CardNumber","CharacterName","SeriesName","Rarity","ImageUrl","HasImage"
"NS-10-M05-FR-011","NS10M05011","NS-10-M05","011","Miyu Kasumizawa","Blue Archive","FR","https://lh3.googleusercontent.com/d/1DVoemhXlt_PmnwKzj42JVfKiN9F3tMjB","YES"
"NS-10-M05-FR-012","NS10M05012","NS-10-M05","012","Junko Akashi","Blue Archive","FR","https://lh3.googleusercontent.com/d/1fP55EAk_pKZZVtXAEeGlcQRhhAi4aJJW","YES"
"NS-10-M05-FR-013","NS10M05013","NS-10-M05","013","Toki Asuma","Blue Archive","FR","https://lh3.googleusercontent.com/d/1OU7vQqd1ozQ4C0mDX_lXBN-pWTnGI-Ne","YES"
"NS-10-M05-SCR-015","NS10M05015","NS-10-M05","015","Mika Misono","Blue Archive","SCR","https://lh3.googleusercontent.com/d/10W5lNNBAEFP76t5oOFkrhYtWDOCX514Q","YES"
"NS-10-M05-SCR-016","NS10M05016","NS-10-M05","016","Saki Sorai","Blue Archive","SCR","https://lh3.googleusercontent.com/d/19B-putdG2rP45i-TnuRosaT9PkiCwhsq","YES"
"NS-10-M05-SR-009","NS10M05009","NS-10-M05","009","Hibiki Nekozuka","Blue Archive","SR","https://lh3.googleusercontent.com/d/1Snuq2rTLJMlTdLer4h3R-vyrK-DWKoIq","YES"
"NS-10-M05-SR-010","NS10M05010","NS-10-M05","010","Ui Kozeki","Blue Archive","SR","https://lh3.googleusercontent.com/d/1vCXdKNQCl6tk086pCv-1lBiZPxmuI-9T","YES"
"NS-10-M05-SR-011","NS10M05011","NS-10-M05","011","Hasumi Hanekawa","Blue Archive","SR","https://lh3.googleusercontent.com/d/1h_BpbdR9ae8_VracfsKpsLbqn-PJu2KC","YES"
"NS-10-M05-SSR-019","NS10M05019","NS-10-M05","019","Aru Rikuhachima","Blue Archive","SSR","https://lh3.googleusercontent.com/d/13Hb4OM8uKg41X4iv-LRU-_f7h-S-L6SC","YES"
"NS-10-M05-SSR-020","NS10M05020","NS-10-M05","020","Kisaki","Blue Archive","SSR","https://lh3.googleusercontent.com/d/1yxGlznbcPlPArY3ZDqfa79jjq2K9uRgW","YES"
"NS-10-M05-BW-007","NS10M05007","NS-10-M05","007","Hitori Gotou","Bocchi the Rock!","BW","https://lh3.googleusercontent.com/d/1SRrSqOwKQF-DWoE5tdWZD9FHlLH9O05n","YES"
"NS-10-M05-FR-001","NS10M05001","NS-10-M05","001","Hitori Gotou","Bocchi the Rock!","FR","https://lh3.googleusercontent.com/d/1oxmAU3savdUx9LyxAGcEwiSDFnAYwCbQ","YES"
"NS-10-M05-FR-002","NS10M05002","NS-10-M05","002","Nijiko Ijichi","Bocchi the Rock!","FR","https://lh3.googleusercontent.com/d/1H6l38MZ49CT0rle0dx1exh91f71iuGO-","YES"
"NS-10-M05-FR-003","NS10M05003","NS-10-M05","003","Ryou Yamada","Bocchi the Rock!","FR","https://lh3.googleusercontent.com/d/1S8GcFkpUCd8FcvQ35G1xohhSMW0sm_JB","YES"
"NS-10-M05-FR-004","NS10M05004","NS-10-M05","004","Ikuyo Kita","Bocchi the Rock!","FR","https://lh3.googleusercontent.com/d/1lCRvE8XZmmNJgKtW5ma205a9GKSVytnp","YES"
"NS-10-M05-MR-001","NS10M05001","NS-10-M05","001","Hitori Gotou","Bocchi the Rock!","MR","https://lh3.googleusercontent.com/d/1v7ZfK5ZNbqN68xB9yYb0M8aA1sJbJitB","YES"
"NS-10-M05-MR-002","NS10M05002","NS-10-M05","002","Nijika Ijichi","Bocchi the Rock!","MR","https://lh3.googleusercontent.com/d/1MI7YJBVk9se68tzbYAsbWAhAsNxVwfdk","YES"
"NS-10-M05-MR-003","NS10M05003","NS-10-M05","003","Ryou Yamada","Bocchi the Rock!","MR","https://lh3.googleusercontent.com/d/1bO92CAuSAX3eOauLp-rjuhiakS-QjFqg","YES"
"NS-10-M05-MR-004","NS10M05004","NS-10-M05","004","Ikuyo Kita","Bocchi the Rock!","MR","https://lh3.googleusercontent.com/d/1Zhg0sfisFfl3CP5dCZIW8mNYLYAIGrCQ","YES"
"NS-10-M05-PR-007","NS10M05007","NS-10-M05","007","Hitori Gotou","Bocchi the Rock!","PR","https://lh3.googleusercontent.com/d/12HWLyEd-sqYIWK-GGsfCSYpSop19kOf4","YES"
"NS-10-M05-PR-008","NS10M05008","NS-10-M05","008","Nijika Ijichi","Bocchi the Rock!","PR","https://lh3.googleusercontent.com/d/1ack9p6li0Fi91S2Cjt_kbxP9VAET71MM","YES"
"NS-10-M05-PR-009","NS10M05009","NS-10-M05","009","Ryou Yamada","Bocchi the Rock!","PR","https://lh3.googleusercontent.com/d/1oRLvh5IV-2opUKbihzmusO-ITiPnqAHM","YES"
"NS-10-M05-PR-010","NS10M05010","NS-10-M05","010","Ikuyo Kita","Bocchi the Rock!","PR","https://lh3.googleusercontent.com/d/1FMgDqtMYPZN2xwNovaF3BJ1c8V_ijUr2","YES"
"NS-10-M05-PR-011","NS10M05011","NS-10-M05","011","Ryou / Ikuyo / Hitori / Nijika","Bocchi the Rock!","PR","https://lh3.googleusercontent.com/d/1odsstwffuAjhgBMr1JcCgYAhoE4K441H","YES"
"NS-10-M05-PR-012","NS10M05012","NS-10-M05","012","Hitori Gotou","Bocchi the Rock!","PR","https://lh3.googleusercontent.com/d/1gwcDTb76ej3M2AoT7tar9Bn9l20KXLdh","YES"
"NS-10-M05-SR-007","NS10M05007","NS-10-M05","007","Kikuri Hiroi","Bocchi the Rock!","SR","https://lh3.googleusercontent.com/d/12VM3MaX7u7nA9-MAE0fQjW_yCSPFg2XZ","YES"
"NS-10-M05-SSR-004","NS10M05004","NS-10-M05","004","Ryou Yamada","Bocchi the Rock!","SSR","https://lh3.googleusercontent.com/d/1jQi8VPajN6BSpL5FqC1PXdyvIatHUNK9","YES"
"NS-10-M05-SZR-008","NS10M05008","NS-10-M05","008","Sakura Kinomoto","Cardcaptor Sakura","SZR","https://lh3.googleusercontent.com/d/1KXBkS6XVgo6UO8r8XRQm8g0cRziCA0ti","YES"
"NS-10-M05-SC-009","NS10M05009","NS-10-M05","009","U-1196","Cells at Work!","SC","https://lh3.googleusercontent.com/d/1uQuZQ914EwpSFsngygvqoIeh6vKvKmmm","YES"
"NS-10-M05-QN-004","NS10M05004","NS-10-M05","004","Makima","Chainsaw Man","QN","https://lh3.googleusercontent.com/d/1wZxfJUQ84uKjXKR6nJzoFqXeHHwLjJtc","YES"
"NS-10-M05-SC-005","NS10M05005","NS-10-M05","005","Makima","Chainsaw Man","SC","https://lh3.googleusercontent.com/d/1APzdv3w_quAi34ASxb8v9d1JTbuWX5CW","YES"
"NS-10-M05-SSR-001","NS10M05001","NS-10-M05","001","Makima","Chainsaw Man","SSR","https://lh3.googleusercontent.com/d/13aWmfPXsXBq2T5efaDHGuNQPg8QF-LnP","YES"
"NS-10-M05-SSR-002","NS10M05002","NS-10-M05","002","Reze","Chainsaw Man","SSR","https://lh3.googleusercontent.com/d/1Iw0542Eydxz8BSP3vF6f-2WFo4zv941q","YES"
"NS-10-M05-SSR-003","NS10M05003","NS-10-M05","003","Power","Chainsaw Man","SSR","https://lh3.googleusercontent.com/d/1w7d9rjDUnzpsahKnqaXwbyoabcS9etDP","YES"
"NS-10-M05-SZR-003","NS10M05003","NS-10-M05","003","Kurumi Tokisaki","Date A Live","SZR","https://lh3.googleusercontent.com/d/1vmt5l-gBeAqjVVbki22_92pVjHOivCzj","YES"
"NS-10-M05-BW-002","NS10M05002","NS-10-M05","002","Shinobu Kochou","Demon Slayer","BW","https://lh3.googleusercontent.com/d/1WHgGEX8LhzEaljil6APHf2a28-9baxoU","YES"
"NS-10-M05-BW-003","NS10M05003","NS-10-M05","003","Mitsuri Kanroji","Demon Slayer","BW","https://lh3.googleusercontent.com/d/1ENp2oDKgziezb6jsPOfaYhxOkJ79CvhW","YES"
"NS-10-M05-MR-009","NS10M05009","NS-10-M05","009","Mitsuri Kanroji","Demon Slayer","MR","https://lh3.googleusercontent.com/d/1d0tiOBPDf6zbTdIHyS5k56pw0aGtnnR1","YES"
"NS-10-M05-SC-006","NS10M05006","NS-10-M05","006","Nezuko Kamado","Demon Slayer","SC","https://lh3.googleusercontent.com/d/1gfRns3cz955H8KrY4KCmUQ1SDXrlusZV","YES"
"NS-10-M05-SCR-017","NS10M05017","NS-10-M05","017","Nezuko Kamado","Demon Slayer","SCR","https://lh3.googleusercontent.com/d/1kzbRz3eacH5VJYbTzfAMb_QjQsL3wnfr","YES"
"NS-10-M05-SCR-002","NS10M05002","NS-10-M05","002","Sagiri Izumi","Eromanga Sensei","SCR","https://lh3.googleusercontent.com/d/1lDFJGv84RfnFkw8xzsMtXCQbZX5mgmo4","YES"
"NS-10-M05-FR-005","NS10M05005","NS-10-M05","005","Merlin","Fate/Grand Order","FR","https://lh3.googleusercontent.com/d/1Fc0Nmfs6bwzUk_072e6Eg8T7XmdegwvZ","YES"
"NS-10-M05-LP-001","NS10M05001","NS-10-M05","001","Anastasia Nikolaevna Romanova","Fate/Grand Order","LP","https://lh3.googleusercontent.com/d/1rlRBzQ4WUAyvcEVyrcrZg0jX_2uMmJRP","YES"
"NS-10-M05-LP-002","NS10M05002","NS-10-M05","002","Ereshkigal","Fate/Grand Order","LP","https://lh3.googleusercontent.com/d/1pYM0w-kH-xiaejkH1RDcF_rjn4_xByoJ","YES"
"NS-10-M05-LP-003","NS10M05003","NS-10-M05","003","Morgan le Fay","Fate/Grand Order","LP","https://lh3.googleusercontent.com/d/1gQaazDPTQYSY9c__ii3UINtkWjVRugQ3","YES"
"NS-10-M05-LP-004","NS10M05004","NS-10-M05","004","Yang Guifei","Fate/Grand Order","LP","https://lh3.googleusercontent.com/d/1pVDpMyNCyYNuVucgteARQbMhvLpyYeKy","YES"
"NS-10-M05-LP-005","NS10M05005","NS-10-M05","005","Jeanne d'Arc","Fate/Grand Order","LP","https://lh3.googleusercontent.com/d/1aOkQQwfHx51f9Ky6eodEJBGlxRzKVW9S","YES"
"NS-10-M05-LP-006","NS10M05006","NS-10-M05","006","Erice Utsumi","Fate/Grand Order","LP","https://lh3.googleusercontent.com/d/13_WGs6ZtfSDfODrHRmycsvK3r-Cf19ZL","YES"
"NS-10-M05-QN-005","NS10M05005","NS-10-M05","005","Jeanne d'Arc (Alter)","Fate/Grand Order","QN","https://lh3.googleusercontent.com/d/1dZ1P3lTw0Dxggedt13xoavOmcknSmFyC","YES"
"NS-10-M05-SSR-018","NS10M05018","NS-10-M05","018","Ereshkigal","Fate/Grand Order","SSR","https://lh3.googleusercontent.com/d/1pZWuQICdku1IKlwnX-ubtrd9KV4NoPtK","YES"
"NS-10-M05-SCR-004","NS10M05004","NS-10-M05","004","Lumine","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1PG6K3g_Iqj93BO6BHYG-Y2kMUyImOCrC","YES"
"NS-10-M05-SCR-005","NS10M05005","NS-10-M05","005","Ayaka Kamisato","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1usAejxik8aSJpcRS2xP8pbWHYLg4NSLS","YES"
"NS-10-M05-SCR-006","NS10M05006","NS-10-M05","006","Lisa Minci","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1fnziz2ZL9GbzDilxkQGmubWM-CdKpv-0","YES"
"NS-10-M05-SCR-007","NS10M05007","NS-10-M05","007","Yoimiya","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1DebyikeQzgk_vJY3cwHG_jvKH84rSkC1","YES"
"NS-10-M05-SCR-008","NS10M05008","NS-10-M05","008","Raiden Shogun","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/1tusNOF3zdP7dP33SDF2_lMeMhl1WJTNA","YES"
"NS-10-M05-SCR-009","NS10M05009","NS-10-M05","009","Klee","Genshin Impact","SCR","https://lh3.googleusercontent.com/d/10cwen8Pi51Vp8VuvIFLV3KSYLRbyxrlg","YES"
"NS-10-M05-SR-012","NS10M05012","NS-10-M05","012","Faruzan","Genshin Impact","SR","https://lh3.googleusercontent.com/d/1YBd4t-hQ9P87Rq5oI7drlA4nsEl1U5MQ","YES"
"NS-10-M05-SSR-021","NS10M05021","NS-10-M05","021","Lumine","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1ISOp3W5IP31vDo-555sN-HV3JoCqGTVQ","YES"
"NS-10-M05-SSR-022","NS10M05022","NS-10-M05","022","Hu Tao","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1vErHAa53ooJp8iyHesytfOoKQxkfJn7l","YES"
"NS-10-M05-SSR-023","NS10M05023","NS-10-M05","023","Ganyu","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1C3FIbku0EX3wUWd28zRStxJREVw2YKNu","YES"
"NS-10-M05-SSR-024","NS10M05024","NS-10-M05","024","Yae Miko","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1xlhLAxtvVkOXepqsk9N8gF_HF2yb7DDZ","YES"
"NS-10-M05-SSR-025","NS10M05025","NS-10-M05","025","Ayaka Kamisato","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1wqcq_vOqMOlY8tGYHPZDk47hIFcMfvfm","YES"
"NS-10-M05-SSR-026","NS10M05026","NS-10-M05","026","Kokomi Sangonomiya","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1ALZ489HN-MFKhiLDnSuMcmb9QPWnW3Co","YES"
"NS-10-M05-SSR-027","NS10M05027","NS-10-M05","027","Mona","Genshin Impact","SSR","https://lh3.googleusercontent.com/d/1AstzPxORy1Q6wr9Z90nKq7iniz5ixJkl","YES"
"NS-10-M05-SC-003","NS10M05003","NS-10-M05","003","Megumin","God's Blessing on this Wonderful World!","SC","https://lh3.googleusercontent.com/d/1F42mfdWqr9XBrf2O0cmTfHF1K1AC0tLQ","YES"
"NS-10-M05-SCR-018","NS10M05018","NS-10-M05","018","Hoshimachi Suisei","Hololive","SCR","https://lh3.googleusercontent.com/d/1Qn0ttwvxluqSytUsSk8hamOFgeLLgtOp","YES"
"NS-10-M05-SR-018","NS10M05018","NS-10-M05","018","Gawr Gura","Hololive","SR","https://lh3.googleusercontent.com/d/10FbYch57M7HzjAV50ZBDFa_Lb6SC2Z-E","YES"
"NS-10-M05-SSR-013","NS10M05013","NS-10-M05","013","Minato Aqua","Hololive","SSR","https://lh3.googleusercontent.com/d/1V0odOUdAtG7CdJaQQCI2VmE7ukHBRSNk","YES"
"NS-10-M05-BW-004","NS10M05004","NS-10-M05","004","Elysia","Honkai Impact","BW","https://lh3.googleusercontent.com/d/1kWDiEowaxL_l2DFlnmDMK8Q8oy0f2K5x","YES"
"NS-10-M05-MR-005","NS10M05005","NS-10-M05","005","Raiden Mei","Honkai Impact","MR","https://lh3.googleusercontent.com/d/1ZOsT1-9wv1tNs99uwRyvQ7xpFZPpa68M","YES"
"NS-10-M05-SR-014","NS10M05014","NS-10-M05","014","Kiana Kaslana","Honkai Impact 3rd","SR","https://lh3.googleusercontent.com/d/1LajQv5dY2hnz9-U1DqC2v_r5jVuacnBW","YES"
"NS-10-M05-BW-005","NS10M05005","NS-10-M05","005","Kafka","Honkai: Star Rail","BW","https://lh3.googleusercontent.com/d/1DuF1oABX88NGGCcdvRNCHwVYASLBDVqT","YES"
"NS-10-M05-MR-006","NS10M05006","NS-10-M05","006","Kafka","Honkai: Star Rail","MR","https://lh3.googleusercontent.com/d/1n3G4Ue9HqZCg-ptdAvV1UlNsjj5eLOJ7","YES"
"NS-10-M05-MR-007","NS10M05007","NS-10-M05","007","Silver Wolf","Honkai: Star Rail","MR","https://lh3.googleusercontent.com/d/1GhY6BRbGhvCTYzQlyLR85rOhAqp8v54Y","YES"
"NS-10-M05-QN-002","NS10M05002","NS-10-M05","002","Kafka","Honkai: Star Rail","QN","https://lh3.googleusercontent.com/d/1aY-ZBO9_XDFrftKDAS1F99FdR7LEgo0l","YES"
"NS-10-M05-SR-013","NS10M05013","NS-10-M05","013","March 7th","Honkai: Star Rail","SR","https://lh3.googleusercontent.com/d/1F3EYdX09YF326kKMzt60glx9p_wRBgdg","YES"
"NS-10-M05-SP-001","NS10M05001","NS-10-M05","001","You Watanabe","Love Live!","SP","https://lh3.googleusercontent.com/d/1oaPtACbledMBcSowRdZckOoHbdab9f3A","YES"
"NS-10-M05-SP-002","NS10M05002","NS-10-M05","002","Chika Takami","Love Live!","SP","https://lh3.googleusercontent.com/d/196Zu7V1J_Cc5isucwu57UsSf7tlq3eLm","YES"
"NS-10-M05-SP-003","NS10M05003","NS-10-M05","003","Dia Kurosawa","Love Live!","SP","https://lh3.googleusercontent.com/d/1_0Cu6pMcHtqFYNlNOGpuk4JBmzel1n8Z","YES"
"NS-10-M05-SP-004","NS10M05004","NS-10-M05","004","Yoshiko Tsushima","Love Live!","SP","https://lh3.googleusercontent.com/d/1Rvgp37bNyMDsZJwyCUkQKxISAbKV_00C","YES"
"NS-10-M05-SP-005","NS10M05005","NS-10-M05","005","Riko Sakurauchi","Love Live!","SP","https://lh3.googleusercontent.com/d/1atI0N2omh7b9LPCsWScb7C-AHZpIaa1C","YES"
"NS-10-M05-SP-006","NS10M05006","NS-10-M05","006","Ruby Kurosawa","Love Live!","SP","https://lh3.googleusercontent.com/d/1BTxvrzxY3TbHkqaxgnuAS_hMR_xGveEg","YES"
"NS-10-M05-SP-007","NS10M05007","NS-10-M05","007","Hanamaru Kunikida","Love Live!","SP","https://lh3.googleusercontent.com/d/1KcoijYMxe2PQRWmCZKRvDdWEV_J5rL44","YES"
"NS-10-M05-SP-008","NS10M05008","NS-10-M05","008","Mari Ohara","Love Live!","SP","https://lh3.googleusercontent.com/d/1DjiolbgDoiWt9ntH-ADxpc9tVqGW7XRI","YES"
"NS-10-M05-SP-009","NS10M05009","NS-10-M05","009","Kanan Matsuura","Love Live!","SP","https://lh3.googleusercontent.com/d/1Mto6j54sWFc4uIK2Dmo_VGi26IcB8tWe","YES"
"NS-10-M05-SCR-001","NS10M05001","NS-10-M05","001","Rikka Takanashi","Love, Chunibyo & Other Delusions!","SCR","https://lh3.googleusercontent.com/d/1UcWWw3ItF5oDKB1sTGboH3m4NpgTrCUi","YES"
"NS-10-M05-SZR-002","NS10M05002","NS-10-M05","002","Rikka Takanashi","Love, Chunibyo & Other Delusions!","SZR","https://lh3.googleusercontent.com/d/1Igu3oSEhXmgu7XVqHPu7E2YlGL18XyJe","YES"
"NS-10-M05-BW-008","NS10M05008","NS-10-M05","008","Chisato Nishikigi","Lycoris Recoil","BW","https://lh3.googleusercontent.com/d/1JE4QJWHzwKFr_S-1z9eigr3dc7WtU5-v","YES"
"NS-10-M05-BW-009","NS10M05009","NS-10-M05","009","Takina Inoue","Lycoris Recoil","BW","https://lh3.googleusercontent.com/d/1ciPFTkY32qZ8NKuj6GSkWP4r8HO9rhec","YES"
"NS-10-M05-PR-001","NS10M05001","NS-10-M05","001","Chisato Nishikigi & Takina Inoue","Lycoris Recoil","PR","https://lh3.googleusercontent.com/d/14mJYVsXbKUVZ-cRbOUtRbUlwhOr4gH0a","YES"
"NS-10-M05-PR-002","NS10M05002","NS-10-M05","002","Chisato Nishikigi & Takina Inoue","Lycoris Recoil","PR","https://lh3.googleusercontent.com/d/1n3dGgJpTXkSdHyJGMhoSqa23Qk3UNmx8","YES"
"NS-10-M05-PR-003","NS10M05003","NS-10-M05","003","Chisato Nishikigi & Takina Inoue","Lycoris Recoil","PR","https://lh3.googleusercontent.com/d/1tdUQNf0nqvfzpbjpMidJ_moUW2_ZMfBv","YES"
"NS-10-M05-PR-004","NS10M05004","NS-10-M05","004","Chisato Nishikigi & Takina Inoue","Lycoris Recoil","PR","https://lh3.googleusercontent.com/d/1vmucYfkP9Q6bfPPEQy9NVeZHHJo5MP4s","YES"
"NS-10-M05-PR-005","NS10M05005","NS-10-M05","005","Chisato Nishikigi & Takina Inoue","Lycoris Recoil","PR","https://lh3.googleusercontent.com/d/1MdooJD9d6RnK1QGmVzXhu3B_yZE9vpYF","YES"
"NS-10-M05-PR-006","NS10M05006","NS-10-M05","006","Chisato Nishikigi & Takina Inoue","Lycoris Recoil","PR","https://lh3.googleusercontent.com/d/1y1zCsFDntxHT4WyCq3skWyik3uy4192w","YES"
"NS-10-M05-SR-016","NS10M05016","NS-10-M05","016","Mercury Suletta","Mobile Suit Gundam: The Witch from Mercury","SR","https://lh3.googleusercontent.com/d/1ODWDU91ewquwFqnE87MBm5a90GLNHAVd","YES"
"NS-10-M05-SC-007","NS10M05007","NS-10-M05","007","Shinobu Oshino","Monogatari Series","SC","https://lh3.googleusercontent.com/d/1FWqlMx9hUGf0rkyPhmapnFsvc6s0mAKM","YES"
"NS-10-M05-FR-015","NS10M05015","NS-10-M05","015","Roxy Migurdia","Mushoku Tensei: Jobless Reincarnation","FR","https://lh3.googleusercontent.com/d/1KMvutNeEs5ogeR0Yez-0xNK02m0ZZePB","YES"
"NS-10-M05-SCR-003","NS10M05003","NS-10-M05","003","Marin Kitagawa","My Dress-Up Darling","SCR","https://lh3.googleusercontent.com/d/1t4cNCG_VP0tev71MflPegZd8Wh0jPOsh","YES"
"NS-10-M05-SZR-009","NS10M05009","NS-10-M05","009","Sakura Haruno","Naruto","SZR","https://lh3.googleusercontent.com/d/11E-eqlG3e2Vhk-UxPVq5R8hGpL2Lz7od","YES"
"NS-10-M05-BW-006","NS10M05006","NS-10-M05","006","Ai Hoshino","Oshi no Ko","BW","https://lh3.googleusercontent.com/d/1TPj_dH3HEcRBt9u4kPuQpGZoB2Es8dg_","YES"
"NS-10-M05-MR-008","NS10M05008","NS-10-M05","008","Ai Hoshino","Oshi no Ko","MR","https://lh3.googleusercontent.com/d/1Dc0uQCAvWuOLpwR7Eku7uIEDUP1X0TH2","YES"
"NS-10-M05-QN-003","NS10M05003","NS-10-M05","003","Ai Hoshino","Oshi no Ko","QN","https://lh3.googleusercontent.com/d/19_adUmbLUg9r9xKNwKg0xJS6oYSlzOoN","YES"
"NS-10-M05-SCR-010","NS10M05010","NS-10-M05","010","Kana Arima","Oshi no Ko","SCR","https://lh3.googleusercontent.com/d/1Vxk7CFmTidRiPHBzyBBMWesxrKf-WVN7","YES"
"NS-10-M05-LP-009","NS10M05009","NS-10-M05","009","Karyl","Princess Connect! Re:Dive","LP","https://lh3.googleusercontent.com/d/19j99NRSQGfvB18GCfffDXRsOUz3Il-sS","YES"
"NS-10-M05-SR-004","NS10M05004","NS-10-M05","004","Mafuyu Asahina","Project Sekai","SR","https://lh3.googleusercontent.com/d/1FK64ZkNnb924H9anWIzgSzpPLIuP8I7E","YES"
"NS-10-M05-SR-005","NS10M05005","NS-10-M05","005","Yoisaki Kanade","Project Sekai","SR","https://lh3.googleusercontent.com/d/1ySpWsAQcclelB1xidL6CDZc40DcKxTDA","YES"
"NS-10-M05-SSR-006","NS10M05006","NS-10-M05","006","Kiritani Haruka","Project Sekai","SSR","https://lh3.googleusercontent.com/d/1HY811A1Ii9jXr7H6vH3F0zKDSeODK43s","YES"
"NS-10-M05-SC-008","NS10M05008","NS-10-M05","008","Mai Sakurajima","Rascal Does Not Dream of Bunny Girl Senpai","SC","https://lh3.googleusercontent.com/d/1HLBvZx3KpsIkC2nbkE2Ta13C45IxJGBl","YES"
"NS-10-M05-SZR-005","NS10M05005","NS-10-M05","005","Rem","Re:Zero","SZR","https://lh3.googleusercontent.com/d/1vN_hnMnsWo8WXTDpjwTfr1fBafWtOZNo","YES"
"NS-10-M05-SZR-007","NS10M05007","NS-10-M05","007","Sailor Moon","Sailor Moon","SZR","https://lh3.googleusercontent.com/d/13bzA3NJcp0ZpBU7ojKMS1ixaC9gXz23g","YES"
"NS-10-M05-GP-001","NS10M05001","NS-10-M05","001","Asuna Yuuki","Sword Art Onlilne","GP","https://lh3.googleusercontent.com/d/1lcNAucbXbYtCIOPSo_PjTFeJZJGoQ-qq","YES"
"NS-10-M05-GP-002","NS10M05002","NS-10-M05","002","Shino Asada","Sword Art Onlilne","GP","https://lh3.googleusercontent.com/d/1hLb1RKnXgkUyynJINlk12zhfwW9kXH4Q","YES"
"NS-10-M05-GP-003","NS10M05003","NS-10-M05","003","Alice Zuberg","Sword Art Online","GP","https://lh3.googleusercontent.com/d/1f918-X_q1V-UaGL0Fi0IIbCi_5y4ZGH3","YES"
"NS-10-M05-GP-004","NS10M05004","NS-10-M05","004","Suguha Kirigaya","Sword Art Online","GP","https://lh3.googleusercontent.com/d/1CcqnUNtHB95fKdR6tq6pBvvFlRZeaJeO","YES"
"NS-10-M05-GP-005","NS10M05005","NS-10-M05","005","Keiko Ayano (Silica)","Sword Art Online","GP","https://lh3.googleusercontent.com/d/12izRMdwST-9mCPljDsVHny8jgr_PGOoq","YES"
"NS-10-M05-GP-006","NS10M05006","NS-10-M05","006","Medina Orthinanos","Sword Art Online","GP","https://lh3.googleusercontent.com/d/1P3zGKaLIHJxHCfA3QXfCXBwazMHbfAH2","YES"
"NS-10-M05-GP-007","NS10M05007","NS-10-M05","007","Tiese Shtolienen","Sword Art Online","GP","https://lh3.googleusercontent.com/d/1_vYkQJRB7Wl_VRP0xDzWHSccJYRcEEhf","YES"
"NS-10-M05-GP-008","NS10M05008","NS-10-M05","008","Rika Shinozaki (Lisbeth)","Sword Art Online","GP","https://lh3.googleusercontent.com/d/1-i6DZ-G5OZB0FDuXomj6MuZixWyn9Enc","YES"
"NS-10-M05-GP-009","NS10M05009","NS-10-M05","009","Sortiliena Serlut","Sword Art Online","GP","https://lh3.googleusercontent.com/d/1gf1Jild_2qGI2191ISBZcxzfbW6GNNG6","YES"
"NS-10-M05-SR-002","NS10M05002","NS-10-M05","002","Quinella","Sword Art Online","SR","https://lh3.googleusercontent.com/d/1DXkuuuBH1J0i9Zec9ef06nvHeKE9uCBU","YES"
"NS-10-M05-SC-002","NS10M05002","NS-10-M05","002","Takagi-san","Teasing Master Takagi-san","SC","https://lh3.googleusercontent.com/d/16pOLx0GZ5TTWf3mwFvAkSVH2yhB-acte","YES"
"NS-10-M05-FR-007","NS10M05007","NS-10-M05","007","Higuchi Madoka","The Idolm@ster","FR","https://lh3.googleusercontent.com/d/1KMaro4XHRlh3hwRdyukcdymtCi1oA5mU","YES"
"NS-10-M05-FR-008","NS10M05008","NS-10-M05","008","Fuyuko Mayuzumi","The Idolm@ster","FR","https://lh3.googleusercontent.com/d/1G2vO2VwDrW0JpWvc6HwonQDUeBUhPAEx","YES"
"NS-10-M05-LP-007","NS10M05007","NS-10-M05","007","Natsuha Arisugawa","The Idolm@ster","LP","https://lh3.googleusercontent.com/d/1Ji6ifrHVZxZr4Q76E7WhfcQFlJQ5ONST","YES"
"NS-10-M05-SSR-008","NS10M05008","NS-10-M05","008","Shizuna Rem Misurugi","The Legend of Heroes","SSR","https://lh3.googleusercontent.com/d/1bWiw1eDDDKa9saZ3UHtzvnZlZDiT6AqR","YES"
"NS-10-M05-PR-013","NS10M05013","NS-10-M05","013","Ichika Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1-MwrHOs19nvaEhLov27FYqTMpBWIpKdo","YES"
"NS-10-M05-PR-014","NS10M05014","NS-10-M05","014","Nino Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/13o5UTSlkLDh3XgAsaCGaSo37NQUzaWtK","YES"
"NS-10-M05-PR-015","NS10M05015","NS-10-M05","015","Miku Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1yLj-0WHL_jbbKGOJEkfLdX7oQHhnxp0P","YES"
"NS-10-M05-PR-016","NS10M05016","NS-10-M05","016","Yotsuba Nakano","The Quintessential Quintuplets","PR","https://lh3.googleusercontent.com/d/1w-xiW_6yNj0bqN7lrGcjACGvF-kpqMgT","YES"
